loan_id,customer_id,origination_date,income,debt_to_income_ratio,loan_amount,interest_rate,credit_score,default_flag,default_probability,num_payments,avg_payment_ratio,max_days_late,pct_late_payments,origination_date_year,origination_date_month,origination_date_quarter,loan_age_months,loan_to_income,credit_dti_interaction,high_dti_flag,low_credit_flag,serious_delinquency_flag,underpayment_flag,high_risk_flag,employment_status_Retired,employment_status_Self-employed,employment_status_Unemployed,housing_status_Other,housing_status_Own,housing_status_Rent,product_type_Credit Card,product_type_Mortgage,product_type_Personal Loan,purpose_Debt Consolidation,purpose_Home Improvement,purpose_Major Purchase,purpose_Medical,purpose_Other
LOAN00003249,CUST003249,2024-05-31,0.13168680424331428,0.4134333946879866,0.0,0.4851319574977724,0.5495861581786985,0,0.7600998326107543,1,1.024802493274192,7,0.03676097949696661,2024,5,2,9.3,0.05108669049413371,0.582546992352152,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
LOAN00003250,CUST003250,2022-05-28,0.47297120340928184,0.7318273646892589,0.0301991094238228,0.7298487501080164,0.7624315077899413,0,0.8778167590775067,22,0.9563200000528642,0,0.32221237990070295,2022,5,2,33.766666666666666,0.09170819130685161,0.6155825099228351,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False
LOAN00003251,CUST003251,2022-04-21,0.13160666009406025,0.24414337541222902,0.019776345024090605,0.300013909922933,0.8367490520366684,0,0.41906380217854816,22,1.0174445060997939,2,0.10313651209187501,2022,4,2,35.0,0.16297632851464633,0.8009344200220455,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LOAN00003252,CUST003252,2023-11-14,0.13234010489818873,0.17982706583740665,0.2950890297341502,0.2954940475471354,0.3452788771088308,1,0.8429775931284389,12,0.7568795019900532,68,0.4958456744086416,2023,11,4,15.933333333333334,1.7151568685013296,0.5073833666908568,0,1,1,1,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False
LOAN00003253,CUST003253,2024-09-19,0.4118808591500076,0.24661331858487381,0.02897025018658768,0.5419282322685942,0.3699853307843603,0,0.4660417875510691,3,1.019524429754801,2,0.06016905987349983,2024,9,3,5.6,0.09925888835692465,0.5102253624119631,0,1,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False
LOAN00003254,CUST003254,2022-11-23,0.21953010285874466,0.0073932975132049075,0.5049759972698747,0.20056386219674607,0.6437607821202731,1,0.14120600686277743,10,0.7214381521839534,59,0.2413284392522489,2022,11,4,27.8,2.12901131241303,0.7418781938347122,0,0,0,1,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False
LOAN00003255,CUST003255,2022-08-29,0.22397776492664045,0.0,0.1345528052044794,0.3479306652638188,0.9268900870978757,0,0.37105886497185625,17,1.0043835408808157,6,0.06420538564317183,2022,8,3,30.666666666666668,0.586782079700041,0.9360785660760464,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False
LOAN00003256,CUST003256,2023-12-23,0.48267050742870216,0.33978720967705306,0.2879113841769414,0.39963462707908814,0.5477588398706288,1,0.5398276477691137,14,0.8677000451545893,16,0.4433586429470263,2023,12,4,14.633333333333333,0.6827347072276078,0.5987792815163997,0,0,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False
LOAN00003257,CUST003257,2024-06-25,0.5718254609189335,0.3795252890018991,0.9019463022069031,0.0,0.6424116156951132,0,0.23677145854021206,14,1.0418066709697362,7,0.10737559480917835,2024,6,2,8.466666666666667,1.8201534528937446,0.645289474556667,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
LOAN00003258,CUST003258,2023-03-11,0.012994701989473896,0.17436186762108724,0.028114596160277006,0.512089892368366,0.24436738923097984,1,0.4361770380421948,22,0.9429034807016771,38,0.34207035135382574,2023,3,1,24.2,0.4148226711815074,0.4440050739508505,0,1,0,0,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LOAN00003259,CUST003259,2022-04-29,0.2220937336465576,0.7335124053012957,0.00985937315916843,0.6269878898732008,0.02481270621061504,1,0.5305877297808241,17,0.9692672465155332,30,0.09661791942985624,2022,4,2,34.733333333333334,0.07764893185097692,0.24130176161616404,0,1,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00003260,CUST003260,2024-01-25,0.06555466431844192,0.22437331068178795,0.10606009359610365,0.9173121609719658,1.0,1,0.850339046673491,13,0.7390168814163791,56,0.23934981189000107,2024,1,1,13.533333333333333,0.8977454385021276,0.9091879713848257,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LOAN00003261,CUST003261,2023-03-08,0.18204595886335273,0.7209334402901495,0.23881677277917823,0.6235552182444872,0.6773218503755152,1,0.6520942256680503,4,0.7290818759905254,25,0.23281461973494647,2023,3,1,24.3,1.1589020314100604,0.5753083465150278,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
LOAN00003262,CUST003262,2023-12-10,0.24291237681209624,0.24199266011216244,0.04006648654102065,0.2713552648910583,0.335505498100425,0,0.5760539303775941,4,1.055809510911859,6,0.24932978988808419,2023,12,4,15.066666666666666,0.18985109016738042,0.4896605559323243,0,1,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00003263,CUST003263,2023-03-20,0.18672763969393713,0.1923647734783329,0.08996774797353749,0.3959821265019696,0.03879774675527256,1,0.6659619023481329,2,0.779141195172319,10,0.27364948726537713,2023,3,1,23.9,0.45557890400647166,0.31073641852320016,0,1,0,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
LOAN00003264,CUST003264,2022-05-18,0.10256182969330234,0.14858294771669797,0.313364573120612,0.897982825010347,0.9856910801831922,0,0.8123448519348392,11,0.9626424811208537,0,0.042626396484158745,2022,5,2,34.1,2.074408231745208,0.9258254721613239,0,0,0,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False
LOAN00003265,CUST003265,2024-09-06,0.09726829812362561,0.24047445209059928,0.2829825008935196,0.5925549518338848,0.35502822970102543,1,0.7703539530629763,8,0.8181612049469897,79,0.300294998829055,2024,9,3,6.033333333333333,1.9271904507976447,0.5020973694807763,0,1,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False
LOAN00003266,CUST003266,2024-07-13,0.3990264808012522,0.36750531765842476,0.04432154518468237,0.7215257874501538,0.35473060961612696,1,0.643808640966853,12,0.9349069097967593,54,0.37992140109374234,2024,7,3,7.866666666666666,0.1428807552185225,0.4778426708982079,0,1,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LOAN00003267,CUST003267,2022-04-18,0.6513870611634927,0.27334046964270176,0.11618873606742615,0.36960781767014167,0.41504342681578593,0,0.090728738338005,22,0.9880015555472641,6,0.13596093906426296,2022,4,2,35.1,0.22401062936170513,0.532773098727427,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00003268,CUST003268,2023-03-18,0.017166664672306167,0.12419528632543891,0.02841711725066501,0.4471411180560718,0.6404126774347654,0,0.14012469140296083,5,1.0337452415580166,7,0.09263745594477386,2023,3,1,23.966666666666665,0.4043485762861894,0.7096352469454549,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00003269,CUST003269,2025-02-03,0.19077944975820776,0.04707571385182871,0.013360005642893871,0.47907775241376893,0.7727069574277985,1,0.25765774964180865,14,0.7919244550598263,73,0.2668423366954805,2025,2,1,1.0333333333333334,0.10165685664582183,0.8178147618966957,0,0,1,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00003270,CUST003270,2022-08-23,0.4000489085770489,0.2043750862508437,0.3622524661611587,0.6937924446360372,0.5250910857455111,0,0.4336020797097319,14,1.0235350742603484,9,0.14755951548378765,2022,8,3,30.866666666666667,0.9922715295157057,0.6162741629421425,0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LOAN00003271,CUST003271,2022-10-04,0.2383928764100349,0.3188966861913291,0.0022745109215350765,0.4010568182504429,0.32749305346579005,0,0.3125607565275265,19,0.9572687650768092,7,0.03040921884160723,2022,10,4,29.466666666666665,0.04429416868435309,0.4705952501250455,0,1,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00003272,CUST003272,2022-04-14,0.09342258680288817,0.15701437720861397,0.10652061733423777,0.6248549771531948,1.0,1,0.5604273895983956,11,0.7576000158579214,29,0.22262579467825766,2022,4,2,35.233333333333334,0.7771169853036191,0.9321677137316052,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False
LOAN00003273,CUST003273,2023-03-10,0.1691102072198272,0.47614273050959866,0.05688701943311016,0.4938990068994933,0.4744728254222871,1,0.6067458286602335,4,0.8565288626330313,58,0.40326831431136545,2023,3,1,24.233333333333334,0.32258143941027084,0.5251837577606409,0,0,0,1,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False
LOAN00003274,CUST003274,2024-04-01,0.3016487286221569,0.09931477261774425,0.15622448574267392,0.23076168340873798,0.6070048405990427,0,0.11077831353145152,8,0.918661922731286,1,0.1330775100420471,2024,4,2,11.3,0.5475426116488089,0.6941101059801356,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
LOAN00003275,CUST003275,2022-08-04,0.19385466711877736,0.48820589301454875,0.0390887628781426,0.49342346358511424,0.20814910714272708,1,0.7949938373221309,1,0.7918094147157924,81,0.23648620648156662,2022,8,3,31.5,0.2162325225708848,0.37223809529734847,0,1,1,1,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False
LOAN00003276,CUST003276,2025-02-09,0.23573397307827174,0.29080631266105955,0.2899431314466064,0.7337015605739257,0.7570202194418042,1,0.6747136533562725,13,0.9605347210702024,14,0.28623337221624956,2025,2,1,0.8333333333333334,1.180108815354045,0.7381051997264988,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
LOAN00003277,CUST003277,2024-12-24,0.24073434181100284,0.04125409896393239,0.06740767395238109,0.49537274469386533,0.89222802195108,0,0.38674966851237247,10,1.0270515049717197,6,0.30897905404693415,2024,12,4,2.4,0.2974101235067028,0.8995077067094791,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00003278,CUST003278,2024-03-12,0.16272472175012004,0.16116204387296942,0.3985282582453401,0.42272283083568435,0.37720228682968954,0,0.5156817465951736,9,0.9955171541371582,8,0.13263942310728472,2024,3,1,11.966666666666667,2.0412945732184546,0.5313510437906559,0,1,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00003279,CUST003279,2022-05-14,0.4220356136901923,0.7457548032355795,0.10978568360056783,0.8030397262385485,0.11854723127171483,1,0.924353167324683,10,0.8810881104956908,33,0.17609272519720878,2022,5,2,34.233333333333334,0.30439520908193474,0.28716322953400764,0,1,0,1,1,False,True,False,False,True,False,True,False,False,True,False,False,False,False
LOAN00003280,CUST003280,2022-12-30,0.16915158997298277,0.21485455030830777,0.024378689324198278,0.578666907982696,0.5034326586899374,1,0.624120019739514,22,0.8133502520540358,60,0.2722535626003621,2022,12,4,26.566666666666666,0.1634788302335513,0.6002526483866332,0,0,0,1,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False
LOAN00003281,CUST003281,2024-10-05,0.10466535332207241,0.16674820790063952,0.15520377616993608,0.19419308044679146,1.0,0,0.570977180297535,21,1.0953834409918224,6,0.0926920104426637,2024,10,4,5.066666666666666,1.0463401709653062,0.9288469823925468,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
LOAN00003282,CUST003282,2024-05-16,0.9671655743763694,0.41467097316530027,0.1359093419532252,0.4313577510923111,0.43513083995815155,0,0.3361644394439361,8,1.0511416996003278,4,0.06819644387407015,2024,5,2,9.8,0.18319070052194608,0.515675710617116,0,0,0,0,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False
LOAN00003283,CUST003283,2022-12-27,0.2306362849353509,0.26316051006408525,0.07674212415807222,0.5521822425703885,1.0,0,0.5354897650260982,2,0.9734142050311333,1,0.04763590150201414,2022,12,4,26.666666666666668,0.3436561873531101,0.8959555788542443,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00003284,CUST003284,2022-09-25,0.0,0.4780577789210927,0.036134223272606264,0.5451233742079349,0.45622003164079883,0,0.7200726212729228,4,1.0959100325575208,7,0.025960265147527844,2022,9,3,29.766666666666666,0.5646235609783243,0.5144210789687385,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False
LOAN00003285,CUST003285,2022-05-06,0.552055310896136,0.49092596548239636,0.21670673689119874,0.6049431640693491,0.12267672582929288,1,0.5874894518639527,16,0.9662066200873897,48,0.32989579581161804,2022,5,2,34.5,0.46452691318807965,0.32362811077711207,0,1,0,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True
LOAN00003286,CUST003286,2024-10-07,0.5509935433093563,0.528443466814871,0.027328261716520957,0.4590347786019532,0.46960221410145786,0,0.5246299091827076,11,1.0991998401623786,3,0.12850404841015756,2024,10,4,5.0,0.07494610534632097,0.511098862382181,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00003287,CUST003287,2024-10-24,0.33472804290228464,0.8743650267635333,0.03136222042908815,0.44806346077705167,0.11047159490298507,1,0.7978762538157654,13,0.728203744712215,79,0.5449978998128531,2024,10,4,4.433333333333334,0.12385988740033084,0.26610959791345334,0,1,1,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00003288,CUST003288,2023-01-31,0.3751531654099004,0.42970008446094426,0.15274373879984393,0.4971043962530288,0.4143995578922154,1,0.6721662412328453,1,0.8344435254307057,21,0.3039804143390455,2023,1,1,25.5,0.4545965715945093,0.5005576012573685,0,0,0,1,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False
LOAN00003289,CUST003289,2023-02-07,0.9302121298110865,0.4230443606351636,0.06828442615004827,0.6664760463704197,0.7050235949995569,1,0.7508408034921096,12,0.9739772466251916,46,0.18936096832276425,2023,2,1,25.266666666666666,0.10119658039513776,0.6703997123425947,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00003290,CUST003290,2023-12-05,0.10926784259648561,0.19047168451520383,0.004349067127415315,0.3455108386034822,0.4814990647879022,0,0.09349237035293123,1,0.9896443528690713,8,0.004607892154312993,2023,12,4,15.233333333333333,0.08346172822916606,0.5918099531696966,0,0,0,0,0,False,False,False,False,False,True,True,False,False,False,False,True,False,False
LOAN00003291,CUST003291,2022-12-06,0.26840886243130113,0.32934370430610194,0.02744967940512031,0.4784090140079568,0.8947391250178861,1,0.6475382715168628,22,0.7450335243771934,18,0.2256000099846892,2022,12,4,27.366666666666667,0.1315316132561012,0.8100341437119852,0,0,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LOAN00003292,CUST003292,2023-01-19,0.8360321013754174,0.131098940027004,0.1342170036743838,0.5478594305520569,0.4627318293346815,0,0.7250472708130626,7,1.0708479280549235,9,0.025351883786882207,2023,1,1,25.9,0.2061803969570498,0.5926608068809971,0,0,0,0,0,False,False,True,False,True,False,False,False,True,False,True,False,False,False
LOAN00003293,CUST003293,2023-10-16,0.9416132089400372,0.348246015037036,0.06385962544247291,0.3772552830538472,0.21054538013423013,0,0.2955044149813006,2,1.0125589705953322,9,0.20981287142774496,2023,10,4,16.9,0.09436973226625521,0.395366203357444,0,1,0,0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False
LOAN00003294,CUST003294,2023-07-23,0.18507184608490576,0.40863372875984266,0.0772507678859953,0.5944026109151815,0.6431783323721074,1,0.7653176531135109,21,0.936667101665801,14,0.26686525535424765,2023,7,3,19.733333333333334,0.3992960842776687,0.6382528232020576,0,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False
LOAN00003295,CUST003295,2023-03-28,0.8553347038820917,0.524132256172182,0.11502971151328821,0.569773166134495,0.5650241975765121,1,0.8357648466221814,14,0.7754034520727064,10,0.2246777411330487,2023,3,1,23.633333333333333,0.17498918448526213,0.5650851163962533,0,0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
LOAN00003296,CUST003296,2024-07-23,0.4183490967018068,0.622707966818959,0.1416298710063644,0.04504396229161694,0.5979494679509053,1,0.640246321288154,12,0.9669133632233715,52,0.3004967567964803,2024,7,3,7.533333333333333,0.3886738263572447,0.5590775296319598,0,0,0,0,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00003297,CUST003297,2024-06-16,0.6364854234650017,0.4424613366273991,0.09818374587445104,0.5014081404676024,0.268147228165437,1,0.5672967052603828,5,0.7736820321324658,60,0.3494075910330475,2024,6,2,8.766666666666667,0.19563657811135604,0.41383920567464005,0,1,0,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
